id,city_id,name,lat,long
10413,958,رودباری کنار,36.81207724663604,50.807014712862994
7591,958,زنگیشاه محله,36.79663936342829,50.83768844604491
9684,958,زوار,36.75893055252555,50.974789978248836
7592,958,ساحل طلایی,36.80248121957411,50.90158939361572
10785,958,سرفقیه آباد,36.72582060436192,51.05115476966793
10417,958,سلیم آباد,36.77943546664625,50.79482311010739
7593,958,سلیمان آباد,36.77862989771072,50.77554702758788
7912,958,سیاورز,36.746449785615994,50.871334075927734
10755,958,شبخسکول,36.832882479539194,50.744461809442136
10418,958,شعیب کلایه,36.81780494115674,50.7786691103751
10419,958,شهرک اسلام آباد,36.79201287060248,50.92226305983555
10421,958,شیر محله کوچک ,36.77974341786389,50.85300765402849
10424,958,صالح آباد,36.773357157379806,52.97817641241759
10756,958,طاهرک محله,36.846731572524824,50.810948942358756
10425,958,عبدالله آباد,36.59749338150091,52.380162115236885
10757,958,عظیمیه,36.814743833377484,50.754389021415186
10768,958,علی آباد,36.71431410030326,50.998649534575854
10428,958,قلعه سر,36.30962183837066,53.82968177403734
7588,958,قلعه گردن,36.75937846177561,50.84489822387695
10429,958,قنبرآباد,36.81535744540241,50.871039884118225
10430,958,کار کوه,36.808614122974,50.76715705895339
10433,958,کبود کلایه,36.78305091205658,50.81953779359185
7913,958,کترا,36.71769630566352,50.96488952636719
10434,958,کرات چال,36.75105142274928,50.79844265056226
7601,958,کریم آباد,36.83298908345056,50.84652900695801
7933,958,کشکو,36.77326748341029,50.82043647766112
10443,958,کندسر,36.815026678920006,50.78716898756741
10786,958,کوه سار,36.69154372318183,50.97532732366199
10445,958,کوهسر,36.672658186792,51.02823077360366
7936,958,گراکو,36.81952314722217,50.83867549896239
9970,958,گرماپشته,36.7386243745134,50.85907929260478
9969,958,گلستان محله,36.65723274236093,50.763246294555394
7603,958,گلیجان,36.80584867534775,50.82245349884033
9968,958,گیل محله,36.77964439585275,50.90401106982373
7915,958,لزربن,36.83017242546416,50.78413009643555
7604,958,لشتو,36.82501973396098,50.74851036071777
7911,958,لشگرک,36.77450499692835,50.89802742004394
10784,958,مازندران محله,36.74489690581879,50.98475187040274
10787,958,مازولنگاسر,36.818716652126945,50.78586788111809
9967,958,مران,36.445518934079075,50.83856564947129
8046,958,مرکز شهر,36.813201584421336,50.87468147277831
9965,958,ملا حاجی محله,36.789667642791024,50.81501326703219
9964,958,ملاعظیم  رزگاه,36.78283136918609,50.83490336715298
10758,958,میانرود,36.80461039011942,50.78420663655793
9963,958,میانسرا,36.744148972202105,50.8746062579092
10788,958,میانکوه حسین آباد,36.63554368169886,50.74199549082525
9962,958,میانکوه سادات,36.6299576653012,50.726902766204695
9961,958,میانکوه محله,36.629440287887206,50.726727866703385
9960,958,نرس,36.6152498094416,50.73024596070188
9959,958,نصیرآباد,36.826256305821,50.83324671479586
7607,958,نعمت آباد,36.74947584127597,50.92042922973633
9958,958,نورالدین محله,36.855093400448254,50.76021076536461
9954,958,واپشته,36.69779358532339,50.858307892451045
9953,958,ولمرود,36.74486469971389,50.850468908474184
7608,958,ولی آباد,36.78041728578199,50.93708038330078
9957,958,هاله کله,36.834251031176805,50.793020473716595
9956,958,هراتبر,36.7493428120766,50.79592010710089
9955,958,همش بور,36.75932393652901,50.92087505396462
9952,958,یاندشت بالا,36.63988333156828,50.840690053522486
10249,959,آباده,36.6908077407126,52.954762014085574
10251,959,آزاد بن,36.66315192378948,52.96381109509991
8772,959,آستانه سر,36.646729619827646,52.8731632232666
10252,959,ازان,36.56994604647877,52.91729094782643
10859,959,اسماعیل کلا بزرگ,36.646613968124285,52.82051149477018
10253,959,اسماعیل کلا کوچک,36.595079463241746,52.88337616464256
10257,959,امامزاده محمود,36.7510114526967,52.93411689519352
10265,959,انبارسر,36.73199272030372,52.85061509985894
10264,959,ایزدخیل,36.704496830149886,52.94291142950285
10263,959,بالازرین کلا‎,36.71071094774088,52.97218038400084
8771,959,بیزکی,36.60209242254429,52.863807678222656
10262,959,بیکار آیش,36.69300964834061,52.87633892611266
10260,959,پایین ذغال منزل,36.672661254063534,52.86127572605261
10258,959,پهناب,36.66209339651738,52.954369716549685
10370,959,تلنار,36.74268371931441,52.90086861588241
9046,959,جاده جویبار-بهنمیر,36.646901781176744,52.82981872558593
9045,959,جاده قائمشهر - جویبار,36.60819023044913,52.90740966796875
10708,959,چپکرود,36.75068146870984,52.8790999111041
10369,959,چرخ کتی,36.705646268645694,52.91547281231986
10368,959,چلمیان,36.62007138307294,52.87130584666042
10366,959,چوباغ,36.755954730101884,52.9745353468199
10367,959,چهار طاقبن,36.625504923023676,52.97011874343602
10365,959,حاجی کلا ,36.57820677172373,52.93018611707609
8774,959,درکاسر,36.6372945895241,52.94474601745605
10364,959,درویش محمد شاه,36.64412747680969,52.93752419693728
10363,959,دیو کلا الیمون,36.58191682968375,52.90211405888897
10255,959,دیوکلا الیمون,36.5804099147064,52.900693363005544
10362,959,رنگریز محله,36.70644427262134,52.93534622803423
10361,959,زیارمحله,36.69825303522688,52.94968595929544
8773,959,سراج محله,36.61359861706874,52.94212818145751
8770,959,سروکلا,36.57797207548345,52.91007041931152
10279,959,سید زین العابدین,36.66785942934482,52.89363325486375
10281,959,سیدکلا,36.58393496323348,52.918819771388506
10278,959,شاهرضا محله,36.68257149074363,52.97953930287701
8776,959,شورکا,36.66628468758584,52.920541763305664
10865,959,شهنه کلا,36.66518759112093,52.81088866039569
10277,959,شیب آببندان,36.594861611657606,52.91788126322371
10276,959,صفرخیل,36.60597675645593,52.94185998385746
8777,959,طالش محله,36.67110383562481,52.9731559753418
10275,959,علی آباد ,36.69907497485351,52.92380048151318
10274,959,فوتم علیا,36.60179090090992,52.86732674999265
10273,959,قادی محله,36.63438059440349,52.9367691506395
10272,959,کردخیل,36.691928264307094,52.945376107982874
10867,959,کفشگرکلا,36.57471297501311,52.90187744854737
10271,959,کله بن,36.58122007019159,52.877184239951085
10268,959,کوکنده,36.625734151782574,52.84475805459344
9044,959,کیا محله,36.67158573383034,52.94766426086426
8775,959,لاریم,36.72677751526221,52.948265075683594
10267,959,لاک دشت,36.70133166221139,52.86720976451174
10266,959,لپو صحرا,36.71801630311131,52.83329546997047
10261,959,ماندی محله,36.659489366773116,52.95602068573244
10259,959,محله کلا,36.61969800873104,52.92151369101968
8778,959,مرکز شهر,36.63911970378168,52.905564308166504
10256,959,مشک آباد پایین,36.684890961160626,52.948351761956744
10868,959,میان ملک,36.73275501763209,52.8694714027608
10254,959,میانده,36.65599077042259,52.84687561056381
10250,959,میستان,36.67713910023054,52.82812404975584
10871,959,نفت چال,36.73541972660172,52.84261825275147
7975,960,17 شهریور,36.647728150295286,51.43107891082763
7421,960,آیت الله غفاری,36.6551306448001,51.4383316040039
7823,960,اشکاردشت,36.64225328967397,51.43871784210205
9410,960,اکبر آباد,36.67683353749866,51.393485894754505
7423,960,امامرود,36.6869360542291,51.3632297515869
9413,960,اوجا کله,36.66081065929174,51.35593065406296
7426,960,بلوار امام رضا,36.67020887380782,51.40811920166015
7428,960,پالوجده,36.649070981201575,51.444854736328125
9423,960,پیچده,36.15236929257927,51.63588167343447
7429,960,تازه آباد,36.66236030126654,51.38983726501465
7430,960,تجن کلا - زوات,36.61208292913684,51.360740661621094
7431,960,چاخانی,36.66649122869145,51.33387565612793
7825,960,خط هشت,36.68349454476027,51.41009330749512
7839,960,خیابان کوروش,36.64679848441346,51.42030715942383
8544,960,دارکلاه,36.642735368497526,51.409664154052734
7826,960,دوجمان,36.68595523972107,51.37597560882568
7436,960,دوستگر,36.65822915213626,51.40833377838135
7437,960,رادیو دریا,36.67571616607861,51.43202304840088
7979,960,سردآبرود,36.6857315434324,51.393399238586426
7441,960,سیبده,36.667661617819896,51.37653350830078
7442,960,سینوا,36.619385515132834,51.39198303222656
9833,960,شهرک شفیعیان,36.66461744343056,51.405950262259466
9443,960,طلاجو,36.62242915236216,51.38227810587617
7445,960,عباس کلا,36.68259972707361,51.38537406921386
7447,960,فرج آباد,36.66896967872380,51.44451141357422
9439,960,کریم آباد,36.658571789970736,51.374330173244495
7449,960,گلسرخی,36.66807469208623,51.42172336578368
9433,960,گیل کلا,36.67390283748457,51.38626055036045
9832,960,محوطه کاخ,36.64899911810491,51.42140650921178
7425,960,مرکز شهر,36.6587111309584,51.4229679107666
9425,960,مهدی آباد,36.665220504701956,51.38985079941443
9422,960,میانده,36.681837766748224,51.39245180518999
9420,960,نجارکلا,36.66754059422807,51.38861631414865
7454,960,نعمت آباد,51.359195709228516,51.359195709228516
7457,960,نمک آبرود,36.66952043455806,51.29928588867187
7455,960,نورسر,36.68631659388985,51.32692337036133
7525,961,آپادانا,36.523432327638204,52.140083312988274
7493,961,آهودشت,36.518052113789814,52.166175842285156
7496,961,امیرآباد,36.459190235228355,52.23432540893555
7501,961,باریکلا,36.44227556709968,52.196044921875
9522,961,بلویج,36.47378831958741,52.17018843495203
9523,961,به بنک,36.37835850468576,52.01471482519951
7504,961,بهدشت,36.51142979855865,52.1934700012207
7513,961,جاده واز,36.30405876804296,52.16514587402344
7516,961,خطیب کلا,36.46146825559843,52.16789245605469
9537,961,دیزین کلا,36.38941187075296,52.039400191103205
7519,961,سعادت آباد,36.41465185677695,52.20943450927734
7522,961,سنگین ده,36.52419104564389,52.11373329162598
9517,961,شیخ علی کلا,36.506677882974074,52.107213934299764
7546,961,شیرکلا,36.51170573967381,52.21561431884765
9514,961,کچلده,36.45169720748828,52.234448066675675
7541,961,کرات کتی,36.49540605778269,52.15010410954708
9513,961,کرچی,36.38936444456351,52.02238209236419
7539,961,کردآباد,36.4934915159800,52.0942497253418
7540,961,کنسپا,36.46293487844704,52.22112898787265
7538,961,کیابسر,36.46138510827145,52.211096294617306
9503,961,کیاکلا,36.36985651482989,52.03855733464122
7537,961,گیلان ده,36.454866947410224,52.248790526585324
7536,961,لاویج,36.35495110643483,52.03262329101562
7534,961,مرداب,36.51256667220116,52.09766411427985
9499,961,مرزنده,36.528271839799025,52.15665334924494
7858,961,مرکز شهر,36.47927592598906,52.11673736572265
9500,961,معصوم آباد,36.52413771055395,52.22318287805324
7533,961,مغان ده,36.53486127839594,52.12100012333024
7532,961,میرنا,36.43091411528678,52.21821275353631
7531,961,نانواکلا,36.524965881998504,52.1140874821328
7529,961,نعمت آباد,36.47692941277275,52.13613510131835
9491,961,واز تنگه,36.37143410130807,52.12810095034804
9490,961,واز سفلی,36.34174118850679,52.111961152886806
9489,961,واز علیا,36.32667332767586,52.1235608424213
9487,961,ورازده سفلی,36.46599652834559,52.178846942761176
9486,961,ورازده علیا,36.45320978871905,52.194745929116344
7526,961,ولیرکان,36.44553976561169,52.252143850089
7528,961,همصفا,36.41658583642464,52.24479675292968
9932,962,آغوزکله,36.7693910268175,50.83469673513715
8897,962,استخرسر,36.75456484757913,50.87167739868164
9931,962,اسدآباد,36.6937978175842,50.88260714275329
9934,962,اکبرآباد,36.77409455810781,50.88858003033603
9935,962,امام زمین,36.740188739911126,50.84222957267757
8887,962,امامزاده قاسم,36.60877587024167,50.70070266723633
9936,962,امیرآباد,36.46686711675158,52.245895920646305
9940,962,بالا اشتوج,36.6416507029518,50.75674476841548
8889,962,بالاس,36.66483888432675,50.77571868896484
8888,962,برسه,36.65451092836878,50.67220687866211
9942,962,برسیبور,36.756381136213406,50.901517605328735
9943,962,بهکله,36.75408546517006,50.906504897767995
9944,962,پایین اشتوج,36.647379503781714,50.76864306190692
9945,962,پرچین‌پشته,36.72683324955873,50.84154994571068
8899,962,پلهمدشت,36.79169061907076,50.87893009185791
10399,962,توساکله,36.74512531508117,50.90151665162288
10400,962,جل آخوند محله,36.77429117941686,50.811074620643005
10408,962,داربار,36.71654192979254,50.84283363917084
10409,962,درازلات,36.692576727893226,50.837498831849274
10410,962,درجان,36.43814985892145,50.87905352230535
10414,962,زمین بن,36.75649186842363,50.89196395877012
10415,962,سرن,36.444372642411075,50.86864113623017
10427,962,عسل محله,36.602738060312745,50.73004600501669
8891,962,قاشق تراش محله,36.72086109150479,50.88214874267578
10436,962,کراجوبکنار,36.7637719593287,50.85089762760137
8892,962,گلعلی اباد,36.69299273685176,50.8527946472168
8890,962,لتاک,36.730904982846475,50.84043502807617
8895,962,لشگرک,36.769623577602715,50.89768409729004
8893,962,لیره سر,36.641289122975834,50.921287536621094
8894,962,مازوبن سفلی,36.703590783484614,50.93493461608887
8898,962,مرزک,36.775948737451024,50.84155082702637
8900,962,مرکز شهر,36.77697996403403,50.86721420288086
8896,962,نعمت اباد,36.750576195564996,50.91819763183594
10789,962,هلوکله,36.6182618435286,50.7386704259002
8846,963,تازه آباد,36.69017093271122,53.612937927246094
8847,963,خلیل محله,36.680810060470264,53.638858795166016
8848,963,رکاوند,36.74218559555117,53.62907409667968
8844,963,رودباریخ کش,36.58541572959999,53.64632606506347
8843,963,غریب محله,36.572664587536934,53.67962837219238
8845,963,محمداباد,36.62613634723963,53.636112213134766
8849,963,مرکز شهر,36.703109085790025,53.6381721496582
10662,964,اتراچال,36.368299102905546,52.54447782022243
10665,964,ازارسی حاتم,36.341328035036646,52.56048002467919
10666,964,ازارکل,36.35531394477262,52.58769233115564
9978,964,بالابورا,36.35099353669666,52.56157633148056
9041,964,پاریکلا,36.373612514641444,52.59086608886719
9042,964,پطرودپی,36.38404712853451,52.561726570129395
10673,964,پنبه جار,36.35206604402735,52.598584264679275
10674,964,پولادسی,36.34522912372759,52.57737811964118
10676,964,تلیکا,36.307014531517964,52.56403310466906
10677,964,تیرنگ سی,36.32568671501535,52.54022231330498
10680,964,خرابه خوش رودپی,36.38579268439743,52.55472047986377
9037,964,دولت رودبار,36.339673067811546,52.57455825805664
9036,964,دیواملکشاه,36.30993797768211,52.54391670227051
9040,964,سفیدتور,36.35726674655988,52.59550094604492
9035,964,شیاده بالا,36.3260516557724,52.50383377075195
9034,964,فیل بند,36.23208902824811,52.50434875488281
9038,964,کاردیکلا,36.36359120361273,52.533016204833984
10686,964,کرات سی,36.21084995282402,53.01374179163048
10691,964,مجی کتی,36.34471741783283,52.607098036212804
9043,964,مرکز شهر,36.37468368186797,52.565460205078125
9039,964,مقریکلا,36.35543497722895,52.569580078125
10697,964,موزی کتی,36.35642562160755,52.57324746623991
9855,964,موسی محله,36.48824353466177,52.48251879225872
10699,964,میان بورا,36.358638079262974,52.568779161300164
9670,965,آهنگرکلا سفلی,36.59296193615303,52.48947328413115
9671,965,آهنگرکلا علیا,36.58929230431162,52.49302982675001
9656,965,ابدنگسر,36.5429051499139,52.45872561700143
9657,965,ابومحله,36.59161827792231,52.50389809531567
9658,965,اسپاهیکلا,36.53975995650399,52.472267189451856
9659,965,اسپیاربن,36.47684233635751,52.42263685878408
9661,965,اسپیاری,36.48279469653684,52.35979432280111
8913,965,اسلام اباد,36.578523481882634,52.43731498718262
9663,965,اشرف آباد,36.513060419945106,52.45475849572435
9664,965,اشکار کلا,36.55791173946039,52.43903159711211
9666,965,الو,36.50774589609994,52.40449850167971
8912,965,اوجاک,36.56873543291631,52.46589660644531
9673,965,بالا هشتل,36.48393487234384,52.42655546083543
8915,965,بامرکلا,36.5375708494039,52.486538887023926
8916,965,بانصرکلا,36.52815695047429,52.505292892456055
9726,965,بورمحله,36.50358463008927,52.40497906501854
8918,965,پاشاکلا ,36.513775266678834,52.436885833740234
9811,965,پایین هشتل,36.49908977285614,52.424245764340974
9812,965,پپین,36.56738609271,52.49962929396918
9816,965,پلهم کتی,36.508617743551596,52.49219834071675
9728,965,پیش محله,36.62869433320263,53.88419895260133
9823,965,ترویجان,36.57235696911178,52.439877676043466
9827,965,تنهاکلا,36.52127247357344,52.506689774299396
9829,965,جالیکلا,36.56570537761937,52.52338052510619
8921,965,چاره,36.481967427181836,52.42336750030517
10552,965,حسین آباد,36.51385716134618,52.463839410801825
9847,965,درزیکلا,36.5006004864792,52.411405522168266
9851,965,دعو کلا,36.50560942189431,52.44821801864158
9852,965,دنگپیا,36.51447359398282,52.479103876784805
9853,965,دوتیره,36.5785404613888,52.463300268811295
9854,965,دیه,36.503176572688645,52.48412275216423
9857,965,رفیع آباد,36.547031517922385,52.39133362227243
9872,965,رییس آباد,36.52756682210475,52.46757025635133
9877,965,زیارکلا,36.58205662125194,52.51529290790689
9880,965,سراج محله,36.62503332762246,52.92984369609534
10556,965,سنگر,36.57335075323029,52.50684588422343
9886,965,سورک,36.59651038644709,53.21054236305394
9888,965,شانه‌بند,36.537213414362874,52.47232530645856
9889,965,شاه کلا,36.19138634323481,52.69858349402407
9893,965,صورت کلا,36.57375013849891,52.49368428927942
9894,965,طوله کلا,36.4893343306106,52.401952558270445
10559,965,عظیم آباد,36.573855191486736,52.43843324611124
8910,965,غیاث کلا,36.57842009348276,52.50692367553711
9911,965,قائمیه,36.54809557555225,52.49697831168117
9912,965,قائمیه علیا,36.55808005959967,52.50169336539123
8911,965,قراکلا,36.55687782489325,52.502803802490234
8919,965,کاشی محله,36.4941125259715,52.469415664672844
9906,965,کبودکلا,36.57658755968384,52.485148200479635
9904,965,کچپ علیا,36.604457188024625,52.45773886309439
9905,965,کچپسفلی,36.611866323232604,52.46125802199562
9903,965,کچپکلوا,36.60069109879065,52.46713732339382
9917,965,کردخیل,36.494601122816036,52.43024610303299
10651,965,کرسی کلا سفلی,36.55768896928993,52.482237013869955
10652,965,کرسی کلا علیا,36.55478847148226,52.47984023539781
9921,965,کلیک‌سر,36.49791621246601,52.454370297248964
8920,965,گالش کلا,36.49556152992,52.40109443664551
10653,965,ماهوت کلا,36.53554504238823,52.443408231753395
8909,965,مرزنگو,36.58851704031733,52.482547760009766
8922,965,مرکز شهر,36.47648080656762,52.44748592376709
8908,965,مریج محله,36.61118728135568,52.459115982055664
9864,965,ممرز کتی,36.50122229878183,52.47188732854296
9861,965,موزی کتی سفلی,36.55214992710257,52.51858471390161
9858,965,موزی کتی علیا,36.546575619160954,52.512193783021274
8917,965,میانرود,36.51394772476463,52.47117519378662
9841,965,نائیج آباد,36.53127268954945,52.45148103518269
10656,965,ناصرآباد,36.48541931670241,52.4358963614113
9838,965,نرگس مرز,36.53393723502662,52.50406048666154
10659,965,نوآباد,36.58152448030585,52.426113781952104
10106,965,واسکس,36.5894823782752,52.47065811826056
9804,965,ولیک سفلی,36.566877428472324,52.42905627685695
9803,965,ولیک علیا,36.56687670611124,52.42142499433423
8914,965,یوسف اباد,36.542191171722756,52.44701385498047
10393,966,آسیاب سر,36.84411450367766,50.73636527718286
7609,966,ابریشم محله,36.91143594249934,50.64873218536377
7610,966,اربکله,36.8549005138863,50.6940078735351
10394,966,استل کنار,36.91026046449892,50.609336401564995
7842,966,اشکور,36.64307970866717,50.46844482421875
10875,966,بصل کوه,36.86361727749388,50.75942579841488
7613,966,بلوار طالقانی,36.92327321539877,50.65890312194824
7617,966,بلوار معلم,36.91078398133771,50.66697120666504
10392,966,پیازکش,36.86991609898962,50.70958007306267
10880,966,تازه پتک,36.94112738122245,50.61348693454385
10882,966,تمل,36.642532225827246,50.41964535070357
7841,966,جنت رودبار,36.78206714546697,50.50758361816406
7614,966,جواهرده,36.8557246457806,50.4852676391601
7615,966,چالکرود,36.871549958620115,50.766721163489116
7618,966,چهل شهیدان,36.82907321372808,50.71254730224609
7840,966,خیابان شهدا,36.931849801227095,50.650362968444824
8276,966,دالخانی,36.81862991458789,50.66963195800781
7619,966,دریاپشته,36.94982319419859,50.62285423278808
7620,966,دیسر,36.90831334110588,50.59770584106445
10391,966,راجوب,36.84887817240239,50.75163350008569
7621,966,رضی محله,36.93136953792501,50.64019203186035
7622,966,رمک,36.892389518074495,50.661821365356445
10383,966,سپارده,36.65473685901154,50.39598525082784
10382,966,سرلیماک,36.8572609679404,50.69465600786085
7624,966,سفید تمشک,36.95496746889377,50.59015274047851
10381,966,سیاسان,36.88971990838319,50.662912542042356
10380,966,شادمرادمحله,36.86047058639891,50.75103642633678
10379,966,شاه منصور محله,36.92488380637508,50.63610633020519
7627,966,طالش محله - چپرسر,36.88744696635248,50.67409515380859
10879,966,کانگسر,36.83227337405443,50.73877511870851
10378,966,کلیج کوه,36.88732333237376,50.65062949601089
10377,966,گاورمک,36.89788787265307,50.61439756179921
10376,966,گاولیماک,36.852550458589526,50.70622589252041
7631,966,لات محله,36.735390034516165,50.32717271316694
7632,966,لپاسرک,36.933496395289616,50.620107650756836
10375,966,لتر,36.82925260822515,50.70855202208889
10374,966,لوسر,36.85524479690573,50.73813429251848
7635,966,لیدو,36.92341044836754,50.66920280456543
10373,966,مازوباغسر,36.83870640541286,50.7223024994071
10372,966,میان لات,36.90463018924499,50.604152699387534
10371,966,یازن,36.637922932229266,50.40914661771661
8923,967,گرجی محله,36.65196315285816,53.41870307922363
8924,967,مرکز شهر,36.67709292755377,53.42754364013672
8734,968,خرم اباد,36.54446675137932,51.933746337890625
8737,968,سنگ نو,36.35329209802049,51.87040328979492
8735,968,کاسگرمحله,36.51763823569006,51.940269470214844
8736,968,لزیر,36.435922984119706,51.946964263916016
8732,968,مرکز شهر,36.56918350450596,51.974945068359375
8733,968,هندومرز,36.56053181671719,51.938209533691406
8753,969, بهرستاق,35.97828401175254,52.33139991760254
8748,969,آب اسک,35.84258637692823,52.207889556884766
8750,969,آب گرم لاریجان,35.91011669880413,52.19947814941406
10545,969,آهن سر,36.07436545108436,52.321807470996646
8749,969,امیر آباد,35.913522985137384,52.21767425537109
8752,969,بائیجان,35.981340087067565,52.14214324951172
8747,969,پلور,35.829226500872785,52.03193664550781
8755,969,پنجاب,36.06464195517141,52.3227310180664
8754,969,دلارستاق,36.044449341511815,52.17458724975586
10555,969,دیوران,36.10455333812521,52.06739789808276
10557,969,شنگلده,35.916198110626596,52.258190828238995
10558,969,عبدالمناف,36.08510549114652,52.14328376021053
10561,969,کندلو,35.886808788386205,52.20531621439607
8751,969,گرنا,35.92089118439153,52.03348159790039
8757,969,مرکز شهر,35.880913943701415,52.16578960418701
8756,969,نمارستاق,36.0982154447301,52.12841033935546
9008,970,امین آباد,36.4999083790973,52.55241394042969
9006,970,اندیکلا,36.47541104282962,52.5210428237915
9015,970,پیجا کلا,36.56004922392788,52.583656311035156
9012,970,دهک,36.518465989675875,52.617645263671875
9016,970,راه کلا,36.57955735826709,52.60957717895508
9007,970,شریعت کلا,36.49718300219408,52.51889705657958
9017,970,شریعت کلاکریم کلا,36.574318908626275,52.556447982788086
9018,970,قادیکلا,36.589619698542485,52.5831413269043
9014,970,کتی سر,36.542260129666175,52.6161003112793
9009,970,لاله آباد ,36.50922223422133,52.5791072845459
9013,970,مرزبال,36.53212265197782,52.58700370788574
9019,970,مرکز شهر,36.519673115032745,52.574729919433594
9010,970,میاندسته,36.52067329034796,52.54842281341553
9011,970,نودهک,36.54701807921958,52.54734992980956
8765,971,جمشید آباد,36.19226960024385,52.922000885009766
8763,971,جوارم,36.22350359582346,52.90586471557617
8768,971,عالیه کلا,36.16469576613993,53.00079345703125
8764,971,کارسالار,36.2049447642222,52.91564941406249
8766,971,کردآباد,36.178206771806984,52.939252853393555
8767,971,کنیج کلا,36.15700384567333,52.95264244079589
8769,971,مرکز شهر,36.17952310422473,52.973456382751465
4523,972,22بهمن,36.560363,53.026077
9154,972,آب انبار نو,36.56547415779569,53.061397047708255
9186,972,آب بندان سر,"",""
9187,972,آب بندان کش,36.53800147161672,53.11642889902389
9316,972,آبمال,36.71291830267107,53.09286806106436
9317,972,آخورسر,36.58416389818286,53.022249653213294
6120,972,آزاد گله,36.567366,53.094717
9318,972,آسیاب سر,36.53842998130653,53.095852650743765
9247,972,آغوزگله,36.158021760019984,53.54575544504876
9319,972,آق مشهد,36.35026271618893,53.13291648860854
9320,972,آهو دشت,36.43740315343075,53.17521600254643
6093,972,آهی دشت,36.52423901874124,53.06646390342677
9321,972,اتینی,36.12801168757831,53.559814211656104
9322,972,اجارستاق,36.29882011837253,53.22906572400788
9323,972,احمد آباد,36.444447654011604,53.29527616279524
9324,972,اخورد,36.41631655066843,53.369506882242106
9325,972,ارا,36.19124951275237,53.712420555552534
9326,972,اردشیر محله,36.63203402089977,53.107137625894865
9327,972,ارزفون,36.411637609658555,53.045242295785954
9328,972,ارست,36.34792098096894,53.7913958280155
9329,972,ارواخیل,36.64060627580439,53.07847253886698
9330,972,اروت,36.22211572700656,53.390405050830694
9331,972,اسبوکلا,36.539771972327244,53.20680986816532
7419,972,اسپورز,36.53355636835575,53.13841393207765
7213,972,استقلال,"",""
10416,972,اسرم,36.60724583616903,53.23939999641037
9180,972,اسفندان,36.72847016923819,53.118261614659026
9181,972,اسفیواشی,36.62322505808735,53.07834135775126
9182,972,اسلام ده,"",""
9183,972,افراچال,36.236731797875386,53.24139305781957
9506,972,افراسیاب کلا,36.53507349336909,52.058313340146185
9401,972,اقمشهدکمرخیل,36.346087389412205,53.12506012378894
9190,972,البرد,"",""
9184,972,الیرد,36.304956931675875,53.34493156731893
6117,972,امام حسین,36.567999,53.03199
7205,972,امام رضا,36.560876524,53.092288970
9158,972,امام زاده یحیی,36.56561189401322,53.055952756521506
9185,972,امامزاده خلیفه,"",""
9192,972,انگفام,36.179684052412625,53.353074412332184
9188,972,اوجا محله,36.60986071385562,53.074840295185155
9193,972,ایول,36.240254082293646,53.67725563774352
9194,972,باباکلا,36.32837220647889,53.495656207052946
9189,972,باریک آبسر,36.506780071205455,52.98793367862818
4514,972,بازار روز,36.565952389912454,53.05267902224639
4517,972,باقرآباد,36.56076082130916,53.054451975327396
9204,972,بالا سنگریزه,36.53543968072399,53.04938946240215
9197,972,بالا گلما,36.59815054941319,53.11098122558723
9199,972,بالا معلم کلا,"",""
9200,972,بالاآبدنگ,36.57485452634961,53.114102312896634
9202,972,بالادزا,36.51137418360801,53.07616820867857
9457,972,بخشی,"",""
4520,972,بربری محله,"",""
9207,972,برد,36.2020558898723,53.79614596531045
7165,972,بعثت,36.55646415455295,53.04568290710449
4586,972,بلوار آزادی,36.553555,53.048665
8543,972,بلوار امام هادی ,36.579178271866965,53.0658745765686
7965,972,بلوار امیرمازندرانی,36.56683971665926,53.047142028808594
7966,972,بلوار پاسداران,36.55212048227603,53.02971839904785
8037,972,بلوار خزر,36.578799183605504,53.060359954833984
9244,972,بلوار داراب,"",""
9208,972,بند افروز,36.530341940684764,53.156476028898865
9210,972,بندبن,36.099235847118806,53.51821559321103
9211,972,بهارآباد,"",""
9166,972,بهرام اتر,36.566214171649555,53.05696903518743
9213,972,پاچی,36.08552199901237,53.26721546596428
6108,972,پایین دزا,36.528930674618074,53.080323571985694
9216,972,پایین سمسکنده,36.574902243858325,53.14496022832632
9220,972,پایین سنگریزه,"",""
9153,972,پایین کولا,36.490934292685154,53.12432029988392
9238,972,پایین گلما,36.60840250576713,53.10836443875451
9217,972,پایین معلم‌کلا,"",""
9397,972,پرچیکلا,"",""
9223,972,پرچین کلا,"",""
9460,972,پشت آرامگاه,"",""
4526,972,پشت پرورشگاه,36.55887,53.07298
9246,972,پشت چیندکا,36.5592266689143,53.04345938705854
9163,972,پشت زندان,36.544246237464044,53.036523236460795
9164,972,پشت مصلی,36.56945476235211,53.06450577581533
9173,972,پشت هتل,"",""
9228,972,پشرت,36.25858784987802,53.79194309930539
4529,972,پل تجن,36.56497,53.08459
4534,972,پل گردن,36.5435,53.08113
9232,972,پنبه چوله بالا,36.72191100638585,53.122164699312975
9233,972,پنبه چوله پایین,36.733733902239706,53.13101095165288
9234,972,پنبه زارکتی,36.687195799837504,53.06115143792446
9243,972,پیام نور,"",""
9245,972,پیرتکیه,36.55186954708223,53.05791558554007
7177,972,پیروزی,36.56273791,53.07911396
4536,972,پیوندی,36.557813,53.068434
9240,972,تاجدین محله,36.7108107294876,53.00275829622257
9242,972,تازه آباد جهاد,36.627668439473474,53.136693077623576
9241,972,تازه آباد سپاه,36.82483525859763,53.16223442479971
